ID,Date,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate
10020438503,2018-07-03,0,0,5,9,18.1299999999992,6.820000000000164,53.0,0.06959762154700698,7.011711491442542,669.983606557377,6.052459016393444,4.959016393442622
10020438503,2018-07-04,0,0,14,16,34.02000000000044,16.699999999999818,81.0,0.09352655504186945,9.799789842381784,698.2195767195767,7.637037037037038,6.058068783068785
10020438503,2018-07-05,4,20,30,22,305.1399999999994,139.84000000000015,105.0,2.3593943962570108,42.58763969171483,1166.206443914081,35.10835322195699,23.54624105011933
10020438503,2018-07-06,1,9,10,8,292.380000000001,83.36999999999989,74.0,2.3434823502072706,52.88708115183239,1260.8102836879432,27.996453900709206,19.509751773049643
10020438503,2018-07-07,0,0,17,17,111.35999999999876,47.289999999999964,159.0,0.4716952097329371,20.80114395886892,874.3831615120275,13.702405498281786,9.962113402061854
10020438503,2018-07-08,0,0,0,0,0.0,0.0,0.0,0.00020247468977315376,0.0,0.0,0.0,0.0
10020439582,2018-07-03,0,0,0,0,0.0,0.0,0.0,0.00021041863035129002,0.0,0.0,0.0,0.0
10020439582,2018-07-04,0,0,10,13,45.850000000000364,22.230000000000018,123.0,0.15993855265695883,10.249105691056917,714.0047961630695,9.087769784172659,6.800479616306952
10020439582,2018-07-05,0,2,6,7,305.09000000000015,127.61000000000013,113.0,2.3593459685722187,42.82553310886647,1024.3931847968545,31.921363040629096,20.578636959370886
10020439582,2018-07-06,0,0,8,8,291.85000000000036,70.38999999999987,83.0,2.3444326824912207,44.49506313131318,1041.4852459016392,19.361967213114752,13.724180327868847
10020439582,2018-07-07,0,0,7,9,103.29999999999927,39.67000000000007,188.0,0.4675395467722526,18.458616262482185,794.096837944664,13.328853754940717,9.488537549407118
10020439582,2018-07-08,0,0,0,0,0.0,0.0,0.0,0.00015484185481395596,0.0,0.0,0.0,0.0
10020439692,2018-07-03,6,7,7,8,156.98000000000138,46.07000000000062,126.0,1.415695737997757,26.073139810426532,914.8746223564955,13.595770392749246,9.904078549848936
10020439692,2018-07-04,6,6,40,36,301.0499999999993,129.3199999999997,318.0,1.4440903627228472,27.841081619110817,1086.765460030166,24.787631975867278,16.845588235294105
10020439692,2018-07-05,0,0,7,12,56.70999999999913,16.359999999999673,56.0,0.5176693997137617,15.7109465020576,841.0193798449612,10.702325581395348,8.009883720930233
10020439692,2018-07-06,0,6,22,14,212.47000000000116,94.34000000000015,201.0,1.6362201723622087,26.279880174291904,1060.7615803814713,26.789100817438683,17.984332425068125
10020439692,2018-07-07,4,23,0,0,614.4300000000003,253.35000000000036,416.0,4.730484175711507,50.89717737183272,1210.3543658381134,36.13052899936266,23.752071383046463
10020439692,2018-07-08,0,0,0,0,0.0,0.36999999999989086,0.0,0.0012797820126912013,0.0,380.03225806451616,0.0,1.45
10020442466,2018-07-03,1,7,31,51,608.7900000000009,298.27000000000044,423.0,5.1168398213180355,39.69929597701157,1019.2594810379242,34.09221556886217,20.783258483033865
10020442466,2018-07-04,7,5,49,49,722.4199999999983,281.03999999999996,591.0,6.068311128321046,42.02794478527622,1035.9750679963736,27.501541251133233,17.421464188576614
10020442466,2018-07-05,3,3,37,46,613.0299999999988,272.2099999999991,488.0,5.3600149942017925,41.183521801629226,1029.614885114885,35.09470529470517,20.102172827172833
10020442466,2018-07-06,2,3,36,26,445.40999999999985,176.9399999999987,558.0,3.664321754245521,37.23736909323118,1068.824449182658,27.992039800994966,17.297867803837946
10020442466,2018-07-07,0,4,9,7,400.8600000000006,148.21000000000095,270.0,2.5071253855298115,35.19635757171458,927.4324324324324,20.917165814463125,14.159130752374017
10020442466,2018-07-08,0,4,22,15,430.8299999999981,196.1800000000003,361.0,3.51276108026379,40.84917510853837,1054.5550314465409,34.59528301886778,21.46458333333334
10020442627,2018-07-03,2,4,31,15,506.8099999999977,224.11000000000058,282.0,4.357792561966437,33.611158774373294,940.8371681415929,27.09050147492625,16.93353982300885
10020442627,2018-07-04,0,9,36,27,504.9800000000032,189.97999999999956,524.0,4.592409529880585,37.68992494226329,991.3447630922693,23.61695760598507,15.057200748129633
10020442627,2018-07-05,0,0,23,28,596.3399999999965,199.27000000000044,368.0,2.73772800049713,38.39827225130893,910.6509070918087,13.176910390324357,13.795739417262247
10020442627,2018-07-06,0,7,34,31,701.6500000000015,329.4499999999989,579.0,6.080257031848079,44.29530405405405,1037.6346733668342,30.243417085427147,20.750376884422106
10020442627,2018-07-07,10,6,24,14,552.0600000000013,172.67000000000007,463.0,4.229928928772679,45.6206702057068,989.9170872386445,21.571449170872405,14.650288392213415
10020442627,2018-07-08,3,3,35,29,533.2599999999984,234.11000000000058,341.0,4.5810466559276595,41.10094674556217,960.2143742255266,26.260223048327177,17.184913258983904
10020442686,2018-07-03,24,33,41,39,802.2799999999988,309.59000000000015,408.0,7.616262606924016,56.376474325039865,1124.3408197641775,36.40943290286353,22.891268950028078
10020442686,2018-07-04,11,12,20,27,562.0600000000013,205.85999999999967,361.0,4.582470894504403,50.809850644942514,1087.4344262295083,31.562146050670652,20.558941877794297
10020442686,2018-07-05,1,3,23,15,384.6999999999971,157.55000000000018,240.0,3.2516173612331727,35.993273510409246,913.1325878594249,24.39840255591053,16.222204472843416
10020442686,2018-07-06,63,34,26,25,654.0900000000001,281.3299999999999,231.0,6.67770038780013,58.37259142496868,1143.6585200271554,40.21072640868969,25.70872369314324
10020442686,2018-07-07,0,0,8,9,142.84000000000015,38.51000000000022,155.0,1.0144761408894676,31.522944250871053,904.9473684210526,17.113684210526312,12.416315789473684
10020442686,2018-07-08,21,10,87,68,685.9300000000003,260.0499999999993,777.0,3.9592870598704986,41.73033492822981,993.2326311071268,23.354011653966822,15.339466606902743
10020443234,2018-07-03,3,7,32,31,511.1900000000023,228.40999999999985,357.0,4.357457801661197,34.901423895253714,920.9134948096886,27.003921568627465,16.683823529411775
10020443234,2018-07-04,4,16,33,28,510.42999999999665,197.5600000000013,656.0,4.592139965589901,37.466836445953625,959.2312762133014,23.951348112642325,15.23708807669263
10020443234,2018-07-05,0,2,33,28,594.6200000000026,201.98999999999978,622.0,2.737891762633607,41.32207620099402,915.8830576155162,19.659783228750754,13.736166571591557
10020443234,2018-07-06,1,5,39,47,702.869999999999,323.2600000000002,603.0,6.080033336681802,44.15678199052146,1048.8298918387413,32.98662733529985,20.770304818092427
10020443234,2018-07-07,4,8,15,20,543.880000000001,177.77999999999884,409.0,4.2301557325622205,45.69360228716652,1077.5151306740026,24.370839064649243,15.496664374140318
10020443234,2018-07-08,4,4,51,35,536.8099999999977,245.48999999999978,320.0,4.593062984919755,40.21379028132999,958.3098290598291,29.876923076922996,17.83026175213674
10020443365,2018-07-03,4,80,76,79,1445.9699999999993,449.7199999999998,1936.0,10.113545895435733,64.372350645452,1119.1393967093236,36.869104204753256,20.355210237659946
10020443365,2018-07-04,4,59,45,64,1202.5700000000015,316.34999999999945,965.0,8.84727121258673,63.804839971550834,1116.656591405681,29.817042971594987,17.79903495994176
10020443365,2018-07-05,2,14,26,31,546.2700000000004,190.22000000000025,650.0,2.8049955491117924,34.23802162595113,921.902232327408,15.523274080198416,11.584539065729636
10020443365,2018-07-06,5,127,50,64,1549.3100000000013,468.4899999999998,1189.0,12.096662746824553,67.86193502012692,1133.7579008408234,34.99379530298641,20.17283270513191
10020443365,2018-07-07,2,79,34,31,1090.3400000000001,330.27000000000044,781.0,6.965340807846879,57.274422941590544,1062.4944523979957,28.734860415175394,17.834663564781724
